division_name,division_residence_addresses,division_decl_sum,nszu_geocoding_google_api_lat,nszu_geocoding_google_api_lng
"Кудашівська ЛА ЗПСМ (КНП ""ЦПМСД"" Криничанської районної ради)","ДНІПРОПЕТРОВСЬКА область, КРИНИЧАНСЬКИЙ район, селище КУДАШІВКА, вулиця Медична, 1",748.0,48.2742641,34.2559609
Відділення по вул. Львівська,"ЛЬВІВСЬКА область, місто СТРИЙ, вулиця Львівська, 85а",2283.0,49.26987329999999,23.869128200000002
Терапевтичне відділення №2,"ЧЕРНІВЕЦЬКА область, місто ЧЕРНІВЦІ, вулиця Шкільна, 6",11900.0,48.294026,25.938173199999998
ФАП с. Задубрівці,"ІВАНО-ФРАНКІВСЬКА область, СНЯТИНСЬКИЙ район, село ЗАДУБРІВЦІ, вулиця Грушевського, 97",2.0,48.471602600000004,25.303337600000003
"КНП ""Висоцька АЗПСМ""","РІВНЕНСЬКА область, ДУБРОВИЦЬКИЙ район, село ВИСОЦЬК, вулиця Містечкова, 87",3211.0,51.7210294,26.6558081
АЗПСМ с. Добровілля,"ХАРКІВСЬКА область, БЛИЗНЮКІВСЬКИЙ район, село ДОБРОВІЛЛЯ, вулиця Паркова, 6",1657.0,48.6878811,36.615517499999996
Фізична особа-підприємець Чорновол Дмитро Юрійович,"ДНІПРОПЕТРОВСЬКА область, ШИРОКІВСЬКИЙ район, село КАРПІВКА, вулиця Степова, 84",1803.0,47.666041799999995,33.1188472
"КНП БСР ""АЗПСМ с.Токарі""","СУМСЬКА область, СУМСЬКИЙ район, село ТОКАРІ, вулиця Шкільна, 1Б",1563.0,50.9210525,34.8937364
Вигодська амбулаторія ЗПСМ,"ІВАНО-ФРАНКІВСЬКА область, ДОЛИНСЬКИЙ район, село СТАРИЙ МІЗУНЬ, вулиця Січових Стрільців, 2",8817.0,48.9233494,23.8785932
Срібнянська амбулаторія загальної практики-сімейної медицини,"ЧЕРНІГІВСЬКА область, СРІБНЯНСЬКИЙ район, смт. СРІБНЕ, вулиця Миру, 48",5912.0,50.663787899999996,32.9216517
Амбулаторія загальної практики - сімейної медицини № 7,"ЖИТОМИРСЬКА область, місто НОВОГРАД-ВОЛИНСЬКИЙ, вулиця Наталії Оржевської, 13",14611.0,50.5864685,27.606024100000003
Брусівський фельдшерський пункт,"ЛУГАНСЬКА область, БІЛОВОДСЬКИЙ район, село БРУСІВКА, вулиця Степова, 7",44.0,49.3311274,39.400014299999995
Першотравенська АЗПСМ,"ЖИТОМИРСЬКА область, БАРАНІВСЬКИЙ район, смт. ПЕРШОТРАВЕНСЬК, вулиця Парфірова, 25",1991.0,50.1993144,27.630006400000003
ФАП с.Вілля,"РІВНЕНСЬКА область, БЕРЕЗНІВСЬКИЙ район, село ВІЛЛЯ, вулиця Центральна, 10а",1.0,50.8641547,26.9635084
Новотагамлицька амбулаторія загальної практики-сімейної медицини,"ПОЛТАВСЬКА область, МАШІВСЬКИЙ район, село НОВИЙ ТАГАМЛИК, вулиця Панаса Мирного, 27",159.0,49.4414435,34.7055466
Амбулаторія загальної практики-сімейної медицини с. Ковалі,"ПОЛТАВСЬКА область, ХОРОЛЬСЬКИЙ район, село КОВАЛІ, вулиця Миру, 5/27",1403.0,49.8167291,33.4475579
АЗПСМ с. Ізки,"ЗАКАРПАТСЬКА область, МІЖГІРСЬКИЙ район, село ІЗКИ, вулиця без назви, 147",1435.0,48.6475615,23.3667572
Лонковецька АЗПСМ,"ХМЕЛЬНИЦЬКА область, село ЛОНКИ, вулиця С. Примуда, 17",1240.0,49.636568700000005,26.37387
Бородянська амбулаторія загальної практики-сімейної медицини,"КИЇВСЬКА область, БОРОДЯНСЬКИЙ район, смт. БОРОДЯНКА, вулиця Семашка, 3",16425.0,50.6440148,29.926653
ФОП Кузьмінський Володимир Анатолійович,"ВІННИЦЬКА область, ЖМЕРИНСЬКИЙ район, село ЧЕРНЯТИН, вулиця Миру, 2а",560.0,49.047112799999994,27.9221928
Амбулаторія загальної практики сімейної медицини с. Веселе,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, селище ВЕСЕЛЕ, вулиця миру, 55",1498.0,49.3927232,37.200824700000005
Амбулаторія ЗПСМ с.Пасічна,"ІВАНО-ФРАНКІВСЬКА область, НАДВІРНЯНСЬКИЙ район, село ПАСІЧНА, вулиця Софії Галечко , 369",4961.0,48.5733511,24.4345995
Піщаницька амбулаторія  загальної практики сімейної медицини,"ЖИТОМИРСЬКА область, ОВРУЦЬКИЙ район, село ПІЩАНИЦЯ, вулиця Поліська, 22",785.0,51.3064033,28.7781102
Лиманівська амбулаторія загальної практики-сімейної медицини,"МИКОЛАЇВСЬКА область, ВІТОВСЬКИЙ район, село ЛИМАНИ, вулиця Піщана, 72-а",2505.0,46.7398271,31.957284
"Амбулаторія ЗПСМ №5 м. Кривий Ріг (КНП ""ЦПМСД №4"" КМР)","ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Кустанайська, 6",3998.0,47.9460013,33.4197912
АЗПСМ с.Мурафа,"ВІННИЦЬКА область, ШАРГОРОДСЬКИЙ район, село МУРАФА, вулиця Жовтнева, 26-А",2866.0,48.773534999999995,28.21862
Міська амбулаторія загальної практики-сімейної медицини №2,"ХАРКІВСЬКА область, місто ІЗЮМ, провулок Залізничний, 4",12860.0,49.219972,37.298689200000005
Фельдшерський пункт с.Новий Мерчик,"ХАРКІВСЬКА область, ВАЛКІВСЬКИЙ район, село НОВИЙ МЕРЧИК, прохід Аптечний, 9",1685.0,49.9730804,35.655426399999996
Лучинецька АЗПСМ,"ВІННИЦЬКА область, МУРОВАНОКУРИЛОВЕЦЬКИЙ район, село ЛУЧИНЕЦЬ, вулиця Соборна, 8",1769.0,48.714325099999996,27.834976899999997
АЗПСМ смт.Слобожанське,"ХАРКІВСЬКА область, ЗМІЇВСЬКИЙ район, смт. СЛОБОЖАНСЬКЕ, вулиця Дружби, 12",13015.0,49.5978702,36.5242789
"Амбулаторія загальної практики-сімейної медицини смт Попільня КНП ""Попільнянський центр ПМСД"" попільнянської селищної ради","ЖИТОМИРСЬКА область, ПОПІЛЬНЯНСЬКИЙ район, смт. ПОПІЛЬНЯ, вулиця Київська, 40",13642.0,49.948361799999994,29.446320500000002
Амбулаторія загальної практики-сімейної медицини №2 смт Старий Салтів,"ХАРКІВСЬКА область, ВОВЧАНСЬКИЙ район, смт. СТАРИЙ САЛТІВ, вулиця Лісна, 23",1250.0,50.07793970000001,36.7897915
Відділення медичного центру приватного підприємства Перша приватна клініка,"ЖИТОМИРСЬКА область, місто ЖИТОМИР, вулиця Перемоги, 52",615.0,50.264963,28.6490547
"Амбулаторія загальної практики-сімейної медицини № 2 КНП ""ЦПМСД"" Печерського району м. Києва","М.КИЇВ, місто КИЇВ, вулиця Івана Мазепи, 2",7111.0,50.4434956,30.5456729
"Амбулаторія загальної практики та сімейної медицини №4   КНП ""ЦПМСД №2 ДНІПРОВСЬКОГО РАЙОНУ М. КИЄВА""","М.КИЇВ, місто КИЇВ, проспект Павла Тичини, 12",15010.0,50.4295615,30.612004499999998
Відділення сімейної медицини №2,"ЧЕРНІГІВСЬКА область, місто ЧЕРНІГІВ, вулиця Коцюбинського, 61",153.0,51.493598999999996,31.298425
Липківська амбулаторія ЗПСМ,"РІВНЕНСЬКА область, ГОЩАНСЬКИЙ район, село ЛИПКИ, вулиця Миру, 2",2022.0,50.6789054,26.7626777
Амбулаторія загальної практики сімейної медицини с.Пальмира,"ЧЕРКАСЬКА область, ЗОЛОТОНІСЬКИЙ район, селище ПАЛЬМІРА, вулиця Заводська , 40",2711.0,49.7750708,32.180925800000004
ПЕТРОПАВЛІВСЬКА амбулаторія сімейної медицини - загальної практики,"ОДЕСЬКА область, САРАТСЬКИЙ район, село ПЕТРОПАВЛІВКА, вулиця Центральна, 119",2090.0,46.341943799999996,29.570100300000004
Тарашанська АЗПСМ,"ЧЕРНІВЕЦЬКА область, ГЛИБОЦЬКИЙ район, село ТАРАШАНИ, вулиця Спеціалістів, 137",1780.0,48.111123299999996,26.0126413
"Амбулаторія ЗПСМ №1 м. Кривий Ріг (КНП ""ЦПМСД №4"" КМР)","ДНІПРОПЕТРОВСЬКА область, місто КРИВИЙ РІГ, вулиця Володимира Великого, 21",24978.0,47.940614000000004,33.4134877
Новоіванівська амбулаторія ЗПСМ,"ОДЕСЬКА область, АРЦИЗЬКИЙ район, село НОВА ІВАНІВКА, вулиця Електрична, 20",1288.0,45.9160437,29.0825722
