legal_entity_name,division_id,division_name,division_area,division_region,division_settlement,division_residence_addresses,nszu_geocoding_google_api_lng,nszu_geocoding_google_api_lat,total_sum
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКАРЬ""",37e80502-a075-4cc9-9b71-776f0b4d3132,"Аптечний пункт №3 (Аптеки №25 Київська обл., м.Обухів, вул.Каштанова, 16)",КИЇВСЬКА,,ОБУХІВ,"КИЇВСЬКА область, місто ОБУХІВ, вулиця Каштанова, 52-Д",30.629120899999997,50.1313012,397021.33
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА №28""",37f852b6-7e66-40e7-91c1-6f624cac3747,Аптека № 37,ХЕРСОНСЬКА,,ХЕРСОН,"ХЕРСОНСЬКА область, місто ХЕРСОН, бульвар Мирний, 7",35.1844745,47.7790442,95676.98
"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""АПТЕЧНЕ ОБ'ЄДНАННЯ ""ФАРМАЦІЯ"" ЗАПОРІЗЬКОЇ ОБЛАСНОЇ РАДИ",380e7221-100f-4e7f-9256-67a83c21cdf3,Аптека № 220,ЗАПОРІЗЬКА,ВЕСЕЛІВСЬКИЙ,ВЕСЕЛЕ,"ЗАПОРІЗЬКА область, ВЕСЕЛІВСЬКИЙ район, смт. ВЕСЕЛЕ, вулиця Горького, 2А",34.9117679,47.0208741,487820.97000000003
"ПРИВАТНА ВИРОБНИЧО-ТОРГІВЕЛЬНА ФІРМА ""ФІТОЦЕНТР""",3810189b-1de2-4172-ac29-6ad8c880348d,"Аптечний пункт №2 (Аптеки №3 Волинська обл., м.Ковель, вул.Володимирська, 87)",ВОЛИНСЬКА,МАНЕВИЦЬКИЙ,МАНЕВИЧІ,"ВОЛИНСЬКА область, МАНЕВИЦЬКИЙ район, смт. МАНЕВИЧІ, вулиця Незалежності, 1",25.53545,51.28562,1185017.02
"Товариство з обмеженою відповідальністю ""Ваша аптека""",38135de1-05e2-4d22-9b8c-85b67f32bcc8,Аптека №66,ТЕРНОПІЛЬСЬКА,,ТЕРНОПІЛЬ,"ТЕРНОПІЛЬСЬКА область, місто ТЕРНОПІЛЬ, вулиця Живова, 7",25.5967693,49.543929600000006,4687773.800000001
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІТАМІН-1""",3815bdee-5eaf-41cd-ae6c-9e93f616f827,"Аптека №22 ""Вітамін""",КИЇВСЬКА,,БОРИСПІЛЬ,"КИЇВСЬКА область, місто БОРИСПІЛЬ, вулиця Київський Шлях, 2/2-А",30.925628000000003,50.363681,534085.78
"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ЗНАМ'ЯНСЬКОЇ РАЙОННОЇ РАДИ ""РАЙОННА АПТЕЧНА МЕРЕЖА""",38238fc1-bcf9-4cf7-8366-75a2acf02c7d,Аптека №240,КІРОВОГРАДСЬКА,,ЗНАМ'ЯНКА,"КІРОВОГРАДСЬКА область, місто ЗНАМ'ЯНКА, вулиця Трудова, 27",32.6566325,48.719308000000005,234912.56
"Товариство з обмеженою відповідальністю ""Маркет Універсал ЛТД""",38243bb2-29ae-46b0-8cf9-03208fc65ea0,Аптека №66,ЧЕРНІВЕЦЬКА,,ЧЕРНІВЦІ,"ЧЕРНІВЕЦЬКА область, місто ЧЕРНІВЦІ, вулиця Герцена Олександра, 2-В",25.949513800000002,48.280294,5645293.16
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА № 22""",38296d92-bf6e-4aef-bf85-25eea747fed2,"Аптека №14 ""1 соціальна аптека"" м.Дніпро, вул.Набережна Перемоги, 86д",ДНІПРОПЕТРОВСЬКА,,ДНІПРО,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Набережна Перемоги, 86-Д",35.065020000000004,48.42853,74319.31
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БРАЙЛЕНД""",38329525-2188-44b2-824b-ca2d5e76350a,Аптека №39,ДОНЕЦЬКА,,КРАМАТОРСЬК,"ДОНЕЦЬКА область, місто КРАМАТОРСЬК, вулиця Хабаровська, 40Ц",37.6144309,48.7510513,119200.66
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА №44""",3838cd08-3cdf-45dc-9561-0aa0c4987d8c,Аптека №1,ТЕРНОПІЛЬСЬКА,ЗБОРІВСЬКИЙ,ЗБОРІВ,"ТЕРНОПІЛЬСЬКА область, ЗБОРІВСЬКИЙ район, місто ЗБОРІВ, вулиця Богдана Хмельницького, 17",25.1397075,49.6660964,1206514.4300000002
"Комунальне підприємство ""Луганська обласна ""Фармація Північ""",383a6aeb-f92f-444d-8ddd-0e444db9d4fb,Аптека №343,ЛУГАНСЬКА,,ЛИСИЧАНСЬК,"ЛУГАНСЬКА область, місто ЛИСИЧАНСЬК, проспект Леніна, 100",38.4147636,48.916977100000004,3960144.909999999
"ПРИВАТНА ФІРМА "" ГАММА - 55 """,38460bbb-3af5-4990-b877-286f9c7c576b,"Аптека №33 ""Нові Будинки №2""",ХАРКІВСЬКА,,ХАРКІВ,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Петра Слинька, 9",36.3226154,49.9500742,2164162.27
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНЕКС-ФАРМ""",38498be3-6425-4cc1-9400-ace2886a45ee,"Аптечний пункт №2 (Аптеки №3 Вінницька обл., смт Тиврів, вул.Тиверська, 75)",ВІННИЦЬКА,,КОЗЯТИН,"ВІННИЦЬКА область, місто КОЗЯТИН, вулиця Незалежності, 75",28.835342800000003,49.72063370000001,17457.87
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""УКРАЇНСЬКА ФАРМАЦЕВТИЧНА РОЗДРІБНА КОМПАНІЯ""",384ef330-4fa7-44e2-ad76-22383945b629,Аптека №10,РІВНЕНСЬКА,,РІВНЕ,"РІВНЕНСЬКА область, місто РІВНЕ, проспект Миру, 21",26.2449689,50.6258261,
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК ХЕРСОН""",3850f683-3310-4e60-a1d0-03b62bb94287,Аптека №7 ПОДОРОЖНИК мережа аптек,ХЕРСОНСЬКА,,ХЕРСОН,"ХЕРСОНСЬКА область, місто ХЕРСОН, проспект Ушакова, 77",32.6078162,46.6501105,56286.56
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАЦЕВТИЧНА КОМПАНІЯ ""ЗДОРОВА РОДИНА""",385472a9-3106-44c2-9b54-07106a682be8,Аптека №6,ІВАНО-ФРАНКІВСЬКА,,ІВАНО-ФРАНКІВСЬК,"ІВАНО-ФРАНКІВСЬКА область, місто ІВАНО-ФРАНКІВСЬК,  Чорновола, 2",24.7075419,48.919273600000004,281632.18
"Комунальне підприємство ""Черкаська центральна районна аптека №5 Черкаської обласної ради""",385697ec-0b75-43b4-977d-c01a958213d6,Аптека №20,ЧЕРКАСЬКА,,МОШНИ,"ЧЕРКАСЬКА область, село МОШНИ, вулиця Леніна, 56-Г",31.737643900000002,49.5266402,156621.96
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РІФАРМ""",3857f4c6-6329-41eb-a864-cf62d206b464,"Аптечний пункт №2 (Аптеки №2 м.Одеса, вул.Пироговська, 3/5)",ОДЕСЬКА,,БАЛТА,"ОДЕСЬКА область, місто БАЛТА, вулиця Ломоносова, 181",29.616458899999998,47.961418200000004,
"Приватне підприємство ""Южноукраїнська фармацевтична компанія""",386ab8cb-5b5e-4a2b-bea3-b30ecd18f137,Аптека №5,МИКОЛАЇВСЬКА,,МИКОЛАЇВ,"МИКОЛАЇВСЬКА область, місто МИКОЛАЇВ, вулиця Курортна, 8",31.953290000000003,46.95583,953443.82
"Приватне підприємство ""Фарм Океан""",3873fb01-8f6b-4828-b670-a573de57e29d,аптека №3,ЖИТОМИРСЬКА,,ЖИТОМИР,"ЖИТОМИРСЬКА область, місто ЖИТОМИР, вулиця Черняховского , 94",28.6418304,50.245577000000004,90240.84000000001
"Державне виробничо-торгове підприємство ""Волиньфармпостач""",38755994-6e95-4a8b-80f9-16c6b1ced011,"Аптечний пункт №1 (Аптека №2 ""ветеранська"" м.Луцьк, пр-т Президента Грушевського, 1)",ВОЛИНСЬКА,ЛУЦЬКИЙ,ЛИПИНИ,"ВОЛИНСЬКА область, ЛУЦЬКИЙ район, село ЛИПИНИ, вулиця Теремнівська, 100",25.3879229,50.768685999999995,4009283.210000001
"ПРИВАТНЕ ПІДПРИЄМСТВО ФІРМА ""САНІТАС""",38797bf5-2f62-437e-9d02-d1a622814321,аптека №24,ЖИТОМИРСЬКА,,НОВОГРАД-ВОЛИНСЬКИЙ,"ЖИТОМИРСЬКА область, місто НОВОГРАД-ВОЛИНСЬКИЙ, вулиця Шевченка, 7",27.61005,50.58814,1212784.49
"Комунальне підприємство ""Черкаська центральна районна аптека №5 Черкаської обласної ради""",3894a3a2-d75c-45fb-b91e-91457a040bad,Аптека №5,ЧЕРКАСЬКА,,ЧЕРКАСИ,"ЧЕРКАСЬКА область, місто ЧЕРКАСИ, вулиця Дахнівська, 25",32.016668,49.470103,156621.96
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ХАРКІВ""",38ab74eb-51db-4fb9-a675-f3a68c5ba651,Аптека №54,ПОЛТАВСЬКА,,ПОЛТАВА,"ПОЛТАВСЬКА область, місто ПОЛТАВА, вулиця 23 Вересня, 11",34.504944,49.56721829999999,76387.19
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ "" МЕД - СЕРВІС ЛЬВІВ""",38b6944e-944b-4ecd-8404-f67108a20ff0,Аптека №56,ХМЕЛЬНИЦЬКА,,ХМЕЛЬНИЦЬКИЙ,"ХМЕЛЬНИЦЬКА область, місто ХМЕЛЬНИЦЬКИЙ, вулиця Кам`янецька, 52",26.9780701,49.4246971,4515.639999999999
Фізична особа - підприємець Лось Олена Анатоліївна,38c05666-60b5-4399-a247-c53487c02f60,аптека №1,ЗАПОРІЗЬКА,МЕЛІТОПОЛЬСЬКИЙ,НОВОБОГДАНІВКА,"ЗАПОРІЗЬКА область, МЕЛІТОПОЛЬСЬКИЙ район, село НОВОБОГДАНІВКА, вулиця Спортивна, 2",35.3261814,47.079632200000006,51240.22
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИДНІПРОВСЬКА ФАРМАЦЕВТИЧНА КОМПАНІЯ""",38ce0423-4591-41b7-9157-6e31757c4cf3,Аптека №31,ХАРКІВСЬКА,,ЛОЗОВА,"ХАРКІВСЬКА область, місто ЛОЗОВА, мікрорайон 4, 2а",36.289173999999996,48.881331,161157.97
"Приватне підприємство ""Фармацевтична компанія ""Здорова родина""",38d37a53-157a-4606-8251-f85ffa177441,Аптека №2,ІВАНО-ФРАНКІВСЬКА,,ІВАНО-ФРАНКІВСЬК,"ІВАНО-ФРАНКІВСЬКА область, місто ІВАНО-ФРАНКІВСЬК, вулиця Гетьмана Мазепи, 89/21",24.698528399999997,48.915299700000006,2057527.69
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ "" МЕД - СЕРВІС ЛЬВІВ""",38e078e6-7832-4d14-a62f-a0d186ea9a72,Аптека №22,РІВНЕНСЬКА,,ДУБНО,"РІВНЕНСЬКА область, місто ДУБНО, вулиця Сурмичі, 101",25.7622207,50.4084799,4515.639999999999
"ПРИВАТНА ФІРМА АПТЕКА ""ВЕСТФАРМ""",38e4eca5-fc17-481c-b256-2f5fcc1c81be,Аптека №6,ВОЛИНСЬКА,,ВОЛОДИМИР-ВОЛИНСЬКИЙ,"ВОЛИНСЬКА область, місто ВОЛОДИМИР-ВОЛИНСЬКИЙ, вулиця Ковельська, 132/2",24.3240836,50.8583722,104995.11
"ПОЛТАВСЬКЕ ОБЛАСНЕ КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ПОЛТАВАФАРМ""",38e884b7-cbed-4908-aec4-22c449c85e7f,ЦРА №135,ПОЛТАВСЬКА,ХОРОЛЬСЬКИЙ,ХОРОЛ,"ПОЛТАВСЬКА область, ХОРОЛЬСЬКИЙ район, місто ХОРОЛ, вулиця Небесної Сотні, 39",33.2730966,49.7817344,2967415.1500000004
ВЕРХНЬОРОГАЧИЦЬКА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА №34,38ebe38a-31c9-4240-b3e6-7d936e8a70ff,Верхньорогачицька центральна района аптека №34,ХЕРСОНСЬКА,ВЕРХНЬОРОГАЧИЦЬКИЙ,ВЕРХНІЙ РОГАЧИК,"ХЕРСОНСЬКА область, ВЕРХНЬОРОГАЧИЦЬКИЙ район, смт. ВЕРХНІЙ РОГАЧИК, площа Чапаєва, 11",34.333124700000006,47.2499519,116237.29
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРАНА-ФАРМ""",38ecae79-a9d5-4d2e-9904-2d9eb2f16bbf,"Аптека №37 ""Прана""",ПОЛТАВСЬКА,КОТЕЛЕВСЬКИЙ,КОТЕЛЬВА,"ПОЛТАВСЬКА область, КОТЕЛЕВСЬКИЙ район, смт. КОТЕЛЬВА, вулиця Полтавський шлях, 217",34.7645338,50.0688235,1902442.2700000005
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕЧНЕ ОБ'ЄДНАННЯ ""БІОКОН""",38f553e7-abe7-45fc-bbbc-7d8e13eeae09,"Аптечний пункт №4 (Аптеки №28 м.Київ, вул.Ярославів Вал/вул.Олеся Гончара, 28/31, прим.№45 (в літ.А)) Київ, Шовковична вулиця, буд. 39/1, корпус 4, літ.Е",М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, вулиця Шовковична, 39/1 корпус 4 Е",30.5270463,50.4398775,652020.3400000001
"Черкаське обласне комунальне підприємство ""Фармація""",38f62636-249d-40a4-8df6-a6be4322b378,Аптека №116 ЦРА,ЧЕРКАСЬКА,,ШПОЛА,"ЧЕРКАСЬКА область, місто ШПОЛА, вулиця Соборна, 12",31.402242200000003,48.99693920000001,3605627.4600000004
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АВК ФАРМ""",38fa7eaf-cfc2-478c-8549-176569ac0b69,"ТОВ ""АВК ФАРМ"", аптека №5",ХМЕЛЬНИЦЬКА,,СЛАВУТА,"ХМЕЛЬНИЦЬКА область, місто СЛАВУТА, вулиця Валерія Чкалова, 19а",26.8664024,50.2950895,91254.3
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІКИ УКРАЇНИ""",38fca3af-ab9a-4428-8e0e-12081daf9749,Аптека № 17,ЧЕРНІГІВСЬКА,МЕНСЬКИЙ,МЕНА,"ЧЕРНІГІВСЬКА область, МЕНСЬКИЙ район, місто МЕНА, вулиця ШЕВЧЕНКА, 74-А",32.2287087,51.530965,2400797.38
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА ДОБРОГО ДНЯ""",38ff9187-3961-4506-afd0-da9fab1cc903,"Аптека №54 м.Харків, вул.Китаєнка, 8",ХАРКІВСЬКА,,ХАРКІВ,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Китаєнко, 8",36.1641046,49.9502373,471221.80000000005
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ФАРМАЦЕВТИЧНА ФІРМА ""ВАШЕ ЗДОРОВ'Я""",39073bed-2682-4feb-90fd-630cb16796e1,"Аптека ""Черкаська аптека"" №317",ЧЕРКАСЬКА,МОНАСТИРИЩЕНСЬКИЙ,МОНАСТИРИЩЕ,"ЧЕРКАСЬКА область, МОНАСТИРИЩЕНСЬКИЙ район, місто МОНАСТИРИЩЕ, вулиця Соборна, 128",29.810569,48.9957175,2532067.0799999996
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АПТЕКА МІРРА""",3914c214-97d4-4655-ba83-07d90d01cc41,"Аптека №9 Гостомель, Свято-Покровська вулиця, буд. 9-Б",КИЇВСЬКА,,ГОСТОМЕЛЬ,"КИЇВСЬКА область, смт. ГОСТОМЕЛЬ, вулиця Свято-Покровська, 9-Б",30.269813899999995,50.564831700000006,21626.64
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРАНА-ФАРМ""",3918e181-0c76-4f8c-aa72-26780f36fad0,"Аптека №42 ""Прана""",СУМСЬКА,ЛИПОВОДОЛИНСЬКИЙ,ЛИПОВА ДОЛИНА,"СУМСЬКА область, ЛИПОВОДОЛИНСЬКИЙ район, смт. ЛИПОВА ДОЛИНА, вулиця Полтавська, 31 А",33.7978398,50.5587451,1902442.2700000005
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""УЛЬТРАСПЕЦМОНТАЖ""",3919ccdb-9a2a-43b4-aed2-f8bccdcf686e,Аптека №28,ЖИТОМИРСЬКА,,НОВОГРАД-ВОЛИНСЬКИЙ,"ЖИТОМИРСЬКА область, місто НОВОГРАД-ВОЛИНСЬКИЙ, вулиця Медична, 4",27.613909999999997,50.58289,120978.25
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТАБЛЕТКА А""",3921c371-658a-4d74-b385-aae68a1ddc27,Аптека №39,ОДЕСЬКА,,ОДЕСА,"ОДЕСЬКА область, місто ОДЕСА, вулиця Торгова, 39",30.7234859,46.486148,162508.69
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЛОРІЯ ФАРМ""",3923b04a-3cd0-4942-9e43-7f1d9a65241c,Аптека №78,ЛУГАНСЬКА,,РУБІЖНЕ,"ЛУГАНСЬКА область, місто РУБІЖНЕ, вулиця Володимирська, 37",38.367329999999995,49.036570000000005,7490.28
"ПРИВАТНЕ ПІДПРИЄМСТВО ""МЕДЛАЙФ""",39258b5e-5bf1-4a60-bdfa-85d76b6ec5a2,аптечний пункт ,М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, проспект Героїв Сталінграду , 16",30.51025,50.50886,268835.31
"Товариство з обмеженою відповідальністю ""Азимут""",3925b487-9667-469b-9061-22da36217694,"Аптечний пункт №3 (Аптеки №2 м.Київ, пр-т Перемоги, 119-121)",М.КИЇВ,,КИЇВ,"М.КИЇВ, місто КИЇВ, вулиця Верховина, 69",30.3619732,50.4510935,71692.6
